entry_stable_id	entry_type	entry_name	species	ncbi_gene_id	lifespan_data_available
AF_013707	gene	cln3	Drosophila melanogaster	39981	false
AF_013708	gene	cln-3.1	Caenorhabditis elegans	179559	false
AF_013709	gene	KLLA0F01551g	Kluyveromyces lactis	2895071	false
AF_001370	gene	AT1G74270	Arabidopsis thaliana	843767	false
AF_013710	gene	MGG_06604	Magnaporthe oryzae	2684759	false
AF_013711	gene	NCU08408	Neurospora crassa	3879435	false
AF_013712	gene	NCU10272	Neurospora crassa	5847217	false
AF_013713	gene	Cln3	Rattus norvegicus	293485	false
AF_013714	gene	cln-3.2	Caenorhabditis elegans	172171	false
AF_013715	gene	AGOS_AEL171C	Eremothecium gossypii	4620875	false
AF_013716	gene	cln3	Danio rerio	492340	false
AF_013717	gene	Cln3	Mus musculus	12752	false
AF_013718	gene	KLLA0F19140g	Kluyveromyces lactis	2895533	false
AF_013719	gene	AGOS_AGR086C	Eremothecium gossypii	4623053	false
AF_001371	gene	Ndufs1	Rattus norvegicus	301458	false
AF_013720	gene	KLLA0E24487g	Kluyveromyces lactis	2894326	false
AF_013721	gene	AGOS_AGR207C	Eremothecium gossypii	4623175	false
AF_013722	gene	MGG_00923	Magnaporthe oryzae	2674480	false
AF_013723	gene	KLLA0F08921g	Kluyveromyces lactis	2895985	false
AF_013724	gene	SHMT2	Homo sapiens	6472	false
AF_013725	gene	Shmt2	Rattus norvegicus	299857	false
AF_013726	gene	shmt2	Danio rerio	100144628	false
AF_013727	gene	SHMT2	Canis lupus familiaris	607458	false
AF_013728	gene	AGOS_ACR215C	Eremothecium gossypii	4619749	false
AF_013729	gene	SPAC24C9.12c	Schizosaccharomyces pombe	2542651	false
AF_001372	gene	ndufs1	Danio rerio	493605	false
AF_013730	gene	SHMT2	Macaca mulatta	714433	false
AF_013731	gene	NCU02274	Neurospora crassa	3876040	false
AF_013732	gene	SHMT2	Bos taurus	507197	false
AF_013733	gene	SHMT2	Pan troglodytes	452007	false
AF_013734	gene	Shmt2	Mus musculus	108037	false
AF_013735	gene	SHM2	Arabidopsis thaliana	832736	false
AF_013736	gene	KLLA0F12694g	Kluyveromyces lactis	2895806	false
AF_013737	gene	AGOS_AFR174W	Eremothecium gossypii	4621978	false
AF_013738	gene	MRS2	Canis lupus familiaris	488245	false
AF_013739	gene	MRS2	Macaca mulatta	707676	false
AF_001373	gene	ndufs2	Danio rerio	553672	false
AF_013740	gene	NCU09091	Neurospora crassa	3881059	false
AF_013741	gene	Os03g0684400	Oryza sativa	4333741	false
AF_013742	gene	mrs2	Schizosaccharomyces pombe	2540385	false
AF_013743	gene	AGOS_ADR359W	Eremothecium gossypii	4620620	false
AF_013744	gene	Mrs2	Rattus norvegicus	79032	false
AF_013745	gene	MGT10	Arabidopsis thaliana	832346	false
AF_013746	gene	KLLA0F02519g	Kluyveromyces lactis	2894913	false
AF_013747	gene	Mrs2	Mus musculus	380836	false
AF_013748	gene	MRS2	Pan troglodytes	462472	false
AF_013749	gene	MRS2	Homo sapiens	57380	false
AF_001374	gene	ndufs3	Danio rerio	550451	false
AF_013750	gene	LOC565251	Danio rerio	565251	false
AF_013751	gene	MRS2	Gallus gallus	420820	false
AF_013752	gene	MRS2	Bos taurus	508554	false
AF_013753	gene	MGG_02763	Magnaporthe oryzae	2682768	false
AF_013754	gene	KLLA0B10648g	Kluyveromyces lactis	2897015	false
AF_013755	gene	NCU00564	Neurospora crassa	3880874	false
AF_013756	gene	AGOS_ABR184C	Eremothecium gossypii	4619242	false
AF_013757	gene	MGG_03019	Magnaporthe oryzae	2682572	false
AF_013758	gene	KLLA0E17447g	Kluyveromyces lactis	2893747	false
AF_013759	gene	ube4b	Danio rerio	170784	false
AF_001375	gene	Ndufs3	Rattus norvegicus	295923	false
AF_013760	gene	AgaP_AGAP007870	Anopheles gambiae	1278085	false
AF_013761	gene	NCU03357	Neurospora crassa	3872604	false
AF_013762	gene	MGG_03255	Magnaporthe oryzae	2676586	false
AF_013763	gene	ufd-2	Caenorhabditis elegans	174295	false
AF_013764	gene	CG9934	Drosophila melanogaster	34699	false
AF_013765	gene	Ube4b	Rattus norvegicus	298652	false
AF_013766	gene	Ube4b	Mus musculus	63958	false
AF_013767	gene	KLLA0F05269g	Kluyveromyces lactis	2895759	false
AF_013768	gene	UBE4B	Canis lupus familiaris	479603	false
AF_013769	gene	AGOS_ADR096C	Eremothecium gossypii	4620341	false
AF_001376	gene	ndufs8a	Danio rerio	406413	false
AF_013770	gene	UBE4B	Pan troglodytes	457924	false
AF_013771	gene	AT5G15400	Arabidopsis thaliana	831392	false
AF_013772	gene	UBE4B	Bos taurus	520833	false
AF_013773	gene	ufd2	Schizosaccharomyces pombe	2542023	false
AF_013774	gene	UBE4B	Gallus gallus	419448	false
AF_013775	gene	UBE4B	Macaca mulatta	713348	false
AF_013776	gene	UBE4B	Homo sapiens	10277	false
AF_013777	gene	PI16	Macaca mulatta	719301	false
AF_013778	gene	PI16	Gallus gallus	419818	false
AF_013779	gene	PI16	Pan troglodytes	471994	false
AF_001377	gene	ndufs8b	Danio rerio	554100	false
AF_013780	gene	PI16	Canis lupus familiaris	481769	false
AF_013781	gene	PI16	Bos taurus	507058	false
AF_013782	gene	AgaP_AGAP006573	Anopheles gambiae	1277157	false
AF_013783	gene	ILK	Bos taurus	540207	false
AF_013784	gene	ILK	Macaca mulatta	709944	false
AF_013785	gene	ILK	Canis lupus familiaris	476836	false
AF_013786	gene	ILK	Gallus gallus	374018	false
AF_013787	gene	ILK	Pan troglodytes	748941	false
AF_013788	gene	ASP3	Arabidopsis thaliana	831024	false
AF_013789	gene	GOT1	Pan troglodytes	450664	false
AF_001378	gene	Ndufs8	Rattus norvegicus	293652	false
AF_013790	gene	AgaP_AGAP004142	Anopheles gambiae	1273967	false
AF_013791	gene	SPAC10F6.13c	Schizosaccharomyces pombe	2543020	false
AF_013792	gene	NCU07941	Neurospora crassa	3878589	false
AF_013793	gene	GOT1	Bos taurus	281206	false
AF_013794	gene	AGOS_AFR211C	Eremothecium gossypii	4622019	false
AF_013795	gene	MGG_04156	Magnaporthe oryzae	2677635	false
AF_013796	gene	Got1	Rattus norvegicus	24401	false
AF_013797	gene	got1	Danio rerio	406330	false
AF_013798	gene	got-1.2	Caenorhabditis elegans	181726	false
AF_013799	gene	Got1	Mus musculus	14718	false
AF_001379	gene	Ndufv1	Rattus norvegicus	293655	false
AF_013800	gene	GOT1	Gallus gallus	396261	false
AF_013801	gene	GOT1	Homo sapiens	2805	false
AF_013802	gene	GOT1	Canis lupus familiaris	486834	false
AF_013803	gene	Os01g0760600	Oryza sativa	4325621	false
AF_013804	gene	Got1	Drosophila melanogaster	36782	false
AF_013805	gene	KLLA0F17754g	Kluyveromyces lactis	2895619	false
AF_013806	gene	KLLA0F01144g	Kluyveromyces lactis	2895862	false
AF_013807	gene	AGOS_ADL278C	Eremothecium gossypii	4619953	false
AF_001380	gene	NDE1	Saccharomyces cerevisiae	855176	true
AF_013813	gene	Dis3	Drosophila melanogaster	42900	false
AF_013814	gene	DIS3	Pan troglodytes	452595	false
AF_013815	gene	MGG_00193	Magnaporthe oryzae	2674544	false
AF_013816	gene	NCU03065	Neurospora crassa	3879936	false
AF_013817	gene	DIS3	Macaca mulatta	694048	false
AF_013818	gene	EMB2763	Arabidopsis thaliana	816257	false
AF_013819	gene	dis3	Schizosaccharomyces pombe	2540398	false
AF_001381	gene	NDE2	Saccharomyces cerevisiae	851474	true
AF_013820	gene	DIS3	Canis lupus familiaris	485491	false
AF_013821	gene	KLLA0A10835g	Kluyveromyces lactis	2896617	false
AF_013822	gene	Dis3	Rattus norvegicus	306103	false
AF_013823	gene	DIS3	Saccharomyces cerevisiae	854138	false
AF_013824	gene	Dis3	Mus musculus	72662	false
AF_013825	gene	DIS3	Homo sapiens	22894	false
AF_013826	gene	DIS3	Bos taurus	767887	false
AF_013827	gene	dis3	Danio rerio	100003553	false
AF_013828	gene	AgaP_AGAP005191	Anopheles gambiae	1274897	false
AF_013829	gene	AGOS_AEL031C	Eremothecium gossypii	4621027	false
AF_001382	gene	NDI1	Saccharomyces cerevisiae	854919	true
AF_013830	gene	DIS3	Gallus gallus	418821	false
AF_013831	gene	Os03g0129200	Oryza sativa	4331494	false
AF_013836	gene	MGG_01818	Magnaporthe oryzae	2679637	false
AF_013837	gene	AGOS_ABR158W	Eremothecium gossypii	4619216	false
AF_013838	gene	KLLA0D10956g	Kluyveromyces lactis	2893290	false
AF_013839	gene	NCU05206	Neurospora crassa	3878344	false
AF_013840	gene	GDI1	Bos taurus	281188	false
AF_013841	gene	MGG_07137	Magnaporthe oryzae	2683259	false
AF_013842	gene	GDI1	Macaca mulatta	700139	false
AF_013843	gene	GDI1	Canis lupus familiaris	403819	false
AF_013844	gene	Os05g0304400	Oryza sativa	4338357	false
AF_013845	gene	AGOS_AFR183C	Eremothecium gossypii	4621988	false
AF_013846	gene	Os05g0418000	Oryza sativa	4338812	false
AF_013847	gene	AgaP_AGAP010025	Anopheles gambiae	1279453	false
AF_013848	gene	GDI1	Pan troglodytes	450155	false
AF_013849	gene	KLLA0F09185g	Kluyveromyces lactis	2896032	false
AF_013850	gene	NCU05288	Neurospora crassa	3878207	false
AF_013851	gene	GDH1	Saccharomyces cerevisiae	854557	false
AF_013852	gene	AT1G51720	Arabidopsis thaliana	841597	false
AF_013853	gene	MGG_08074	Magnaporthe oryzae	2678441	false
AF_013854	gene	Os01g0558200	Oryza sativa	4324672	false
AF_013855	gene	NCU01195	Neurospora crassa	3877684	false
AF_013856	gene	SPCC622.12c	Schizosaccharomyces pombe	2539147	false
AF_013857	gene	Mto1	Rattus norvegicus	300852	false
AF_013858	gene	AgaP_AGAP007661	Anopheles gambiae	1269566	false
AF_013859	gene	zgc:158782	Danio rerio	100009640	false
AF_001385	gene	SLC13A1	Homo sapiens	6561	false
AF_013860	gene	AT2G13440	Arabidopsis thaliana	815830	false
AF_013861	gene	CG4610	Drosophila melanogaster	37571	false
AF_013862	gene	MTO1	Gallus gallus	772297	false
AF_013863	gene	MTO1	Pan troglodytes	472056	false
AF_013864	gene	MTO1	Canis lupus familiaris	474967	false
AF_013865	gene	MGG_08852	Magnaporthe oryzae	2679838	false
AF_013866	gene	MTO1	Bos taurus	535768	false
AF_013867	gene	Mto1	Mus musculus	68291	false
AF_013868	gene	SPBC30B4.06c	Schizosaccharomyces pombe	2540415	false
AF_013869	gene	NCU11170	Neurospora crassa	3872344	false
AF_001386	gene	PRDX2	Homo sapiens	7001	false
AF_013870	gene	F52H3.2	Caenorhabditis elegans	174563	false
AF_013871	gene	MTO1	Homo sapiens	25821	false
AF_013872	gene	AGOS_AFR255W	Eremothecium gossypii	4622065	false
AF_013873	gene	Os01g0960300	Oryza sativa	4325242	false
AF_013874	gene	KLLA0A00935g	Kluyveromyces lactis	2896836	false
AF_013876	gene	AgaP_AGAP008727	Anopheles gambiae	1275578	false
AF_013883	gene	KLLA0B11990g	Kluyveromyces lactis	2897039	false
AF_013884	gene	AGOS_ADL313W	Eremothecium gossypii	4619918	false
AF_013885	gene	AGOS_AFR698C	Eremothecium gossypii	4622535	false
AF_013886	gene	KLLA0C01606g	Kluyveromyces lactis	2892234	false
AF_013887	gene	AgaP_AGAP007254	Anopheles gambiae	1269894	false
AF_013888	gene	YFL052W	Saccharomyces cerevisiae	850492	false
AF_013889	gene	MAL13	Saccharomyces cerevisiae	853205	false
AF_001388	gene	NCR1	Saccharomyces cerevisiae	856101	true
AF_013890	gene	YPR196W	Saccharomyces cerevisiae	856326	false
AF_013891	gene	KLLA0E17997g	Kluyveromyces lactis	2894244	false
AF_013892	gene	MGG_09700	Magnaporthe oryzae	2680699	false
AF_013893	gene	Dusp12	Mus musculus	80915	false
AF_013894	gene	LOC720034	Macaca mulatta	720034	false
AF_013895	gene	NCU08158	Neurospora crassa	3875806	false
AF_013896	gene	DUSP12	Gallus gallus	425349	false
AF_013897	gene	AgaP_AGAP002108	Anopheles gambiae	1281105	false
AF_013898	gene	dusp12	Danio rerio	573998	false
AF_013899	gene	AT4G18593	Arabidopsis thaliana	827592	false
AF_013900	gene	Os11g0136800	Oryza sativa	4349715	false
AF_013901	gene	DUSP12	Bos taurus	505302	false
AF_013902	gene	SPBC17A3.06	Schizosaccharomyces pombe	2540146	false
AF_013903	gene	AGOS_ACL102W	Eremothecium gossypii	4619422	false
AF_013904	gene	DUSP12	Homo sapiens	11266	false
AF_013905	gene	Os12g0133700	Oryza sativa	4351431	false
AF_013906	gene	MKP-4	Drosophila melanogaster	32963	false
AF_013907	gene	DUSP12	Pan troglodytes	458016	false
AF_013908	gene	Dusp12	Rattus norvegicus	64014	false
AF_013909	gene	DUSP12	Canis lupus familiaris	478985	false
AF_013914	gene	AGOS_AER149W	Eremothecium gossypii	4621214	false
AF_013915	gene	LOC737972	Pan troglodytes	737972	false
AF_013916	gene	RPL6	Canis lupus familiaris	403691	false
AF_013917	gene	RPL6	Bos taurus	511051	false
AF_013918	gene	NCU02707	Neurospora crassa	3881630	false
AF_013919	gene	RPL6	Gallus gallus	373957	false
AF_001391	gene	RPL35	Homo sapiens	11224	false
AF_013920	gene	Os02g0591700	Oryza sativa	4329831	false
AF_013921	gene	MGG_04444	Magnaporthe oryzae	2677964	false
AF_013922	gene	Os04g0473400	Oryza sativa	4336140	false
AF_013923	gene	AgaP_AGAP001911	Anopheles gambiae	1281215	false
AF_013924	gene	LOC712820	Macaca mulatta	712820	false
AF_013925	gene	RPL6	Macaca mulatta	712133	false
AF_013926	gene	KLLA0B04686g	Kluyveromyces lactis	2897480	false
AF_013927	gene	ATP6V1B2	Gallus gallus	395497	false
AF_013928	gene	ATP6V1B2	Canis lupus familiaris	486137	false
AF_013929	gene	MGG_03244	Magnaporthe oryzae	2676860	false
AF_001392	gene	nompB	Drosophila melanogaster	35414	false
AF_013930	gene	AGOS_ADL380W	Eremothecium gossypii	4619851	false
AF_013931	gene	ATP6V1B2	Bos taurus	338082	false
AF_013932	gene	NCU08515	Neurospora crassa	3879313	false
AF_013933	gene	AgaP_AGAP002884	Anopheles gambiae	1273084	false
AF_013934	gene	Os06g0568200	Oryza sativa	4341339	false
AF_013935	gene	ATP6V1B2	Macaca mulatta	705605	false
AF_013936	gene	ATP6V1B2	Pan troglodytes	464033	false
AF_013937	gene	KLLA0D09152g	Kluyveromyces lactis	2893138	false
AF_013938	gene	atp6v1aa	Danio rerio	394110	false
AF_013939	gene	Os02g0175400	Oryza sativa	4328470	false
AF_001393	gene	rpl35	Danio rerio	192299	false
AF_013940	gene	VHA-A	Arabidopsis thaliana	844228	false
AF_013941	gene	MGG_08087	Magnaporthe oryzae	2678289	false
AF_013942	gene	ATP6V1A	Bos taurus	282147	false
AF_013943	gene	ATP6V1A	Homo sapiens	523	false
AF_013944	gene	ATP6V1A	Pan troglodytes	460590	false
AF_013945	gene	vha-13	Caenorhabditis elegans	3564970	false
AF_013946	gene	LOC696878	Macaca mulatta	696878	false
AF_013947	gene	Vha68-1	Drosophila melanogaster	45668	false
AF_013948	gene	vma1	Schizosaccharomyces pombe	2541660	false
AF_013949	gene	Os06g0662000	Oryza sativa	4341751	false
AF_001394	gene	Rpl35	Mus musculus	66489	false
AF_013950	gene	ATP6V1A	Canis lupus familiaris	487981	false
AF_013951	gene	atp6v1ab	Danio rerio	337583	false
AF_013952	gene	Atp6v1a	Rattus norvegicus	685232	false
AF_013953	gene	ATP6V1A	Macaca mulatta	709958	false
AF_013954	gene	NCU01207	Neurospora crassa	3877696	false
AF_013955	gene	Atp6v1a	Mus musculus	11964	false
AF_013956	gene	ATP6V1A	Gallus gallus	395821	false
AF_013957	gene	KLLA0F05401g	Kluyveromyces lactis	2895739	false
AF_013958	gene	met6	Schizosaccharomyces pombe	2540848	false
AF_013959	gene	AGOS_AFR682C	Eremothecium gossypii	4622519	false
AF_001395	gene	Rpl35	Rattus norvegicus	296709	false
AF_013960	gene	NCU07001	Neurospora crassa	3878757	false
AF_013961	gene	MGG_01469	Magnaporthe oryzae	2679245	false
AF_013962	gene	KLLA0C02013g	Kluyveromyces lactis	2891828	false
AF_013963	gene	VPS37B	Pan troglodytes	452334	false
AF_013964	gene	VPS37B	Canis lupus familiaris	477457	false
AF_013965	gene	VPS37B	Macaca mulatta	703415	false
AF_013966	gene	AgaP_AGAP003731	Anopheles gambiae	1271464	false
AF_013967	gene	VPS37B	Bos taurus	535566	false
AF_013968	gene	VPS37B	Gallus gallus	416835	false
AF_013969	gene	AGOS_AFR662C	Eremothecium gossypii	4622499	false
AF_001396	gene	rpl35	Schizosaccharomyces pombe	2539308	false
AF_013970	gene	UFD1L	Macaca mulatta	711716	false
AF_013971	gene	NCU06856	Neurospora crassa	3879479	false
AF_013972	gene	KLLA0C02475g	Kluyveromyces lactis	2892535	false
AF_013973	gene	AgaP_AGAP001307	Anopheles gambiae	1281870	false
AF_013974	gene	UFD1L	Canis lupus familiaris	608300	false
AF_013975	gene	MGG_03175	Magnaporthe oryzae	2677027	false
AF_013976	gene	UFD1L	Gallus gallus	374186	false
AF_013977	gene	Os02g0181800	Oryza sativa	4328514	false
AF_013978	gene	BUB3	Canis lupus familiaris	477857	false
AF_013979	gene	BUB3	Bos taurus	539594	false
AF_013980	gene	NCU09744	Neurospora crassa	3880586	false
AF_013981	gene	Os03g0448600	Oryza sativa	4333230	false
AF_013982	gene	BUB3	Gallus gallus	423949	false
AF_013983	gene	BUB3	Pan troglodytes	450800	false
AF_013984	gene	AgaP_AGAP010544	Anopheles gambiae	1275274	false
AF_013985	gene	BUB3	Macaca mulatta	708033	false
AF_013986	gene	MGG_06111	Magnaporthe oryzae	2684287	false
AF_013987	gene	KLLA0C06721g	Kluyveromyces lactis	2892094	false
AF_013988	gene	MGG_05660	Magnaporthe oryzae	2676016	false
AF_013989	gene	NCU02055	Neurospora crassa	3880160	false
AF_001398	gene	PKD	Drosophila melanogaster	42203	false
AF_013990	gene	AGOS_AFR399W	Eremothecium gossypii	4622218	false
AF_013991	gene	INDOL1	Gallus gallus	426785	false
AF_013992	gene	ido1	Danio rerio	571967	false
AF_013993	gene	MGG_13773	Magnaporthe oryzae	5048993	false
AF_013994	gene	Ido2	Rattus norvegicus	681319	false
AF_013995	gene	AGOS_ACR188C	Eremothecium gossypii	4619722	false
AF_013996	gene	Ido2	Mus musculus	209176	false
AF_013997	gene	NCU05752	Neurospora crassa	3875889	false
AF_013998	gene	IDO2	Pan troglodytes	472744	false
AF_013999	gene	IDO2	Homo sapiens	169355	false
AF_000139	gene	Mapk1	Rattus norvegicus	116590	false
AF_000013	gene	SLC9A3R1	Homo sapiens	9368	false
AF_014000	gene	IDO2	Macaca mulatta	707424	false
AF_014001	gene	IDO2	Canis lupus familiaris	482846	false
AF_014002	gene	SAMC2	Arabidopsis thaliana	840304	false
AF_014003	gene	NCU08278	Neurospora crassa	3878045	false
AF_014004	gene	AGOS_AFL196W	Eremothecium gossypii	4621579	false
AF_014005	gene	SPCC1442.03	Schizosaccharomyces pombe	2538899	false
AF_014006	gene	KLLA0D09889g	Kluyveromyces lactis	2893319	false
AF_014007	gene	PRDX3	Gallus gallus	428986	false
AF_014008	gene	PRDX3	Bos taurus	281998	false
AF_014009	gene	PRDX3	Pan troglodytes	741184	false
AF_014010	gene	PRDX3	Macaca mulatta	702882	false
AF_014011	gene	TPX1	Anopheles gambiae	1271850	false
AF_014012	gene	PRDX3	Canis lupus familiaris	477839	false
AF_014018	gene	CAV1	Macaca mulatta	704449	false
AF_014019	gene	CAV1	Canis lupus familiaris	403980	false
AF_014020	gene	CAV1	Bos taurus	281040	false
AF_014021	gene	CAV1	Gallus gallus	373996	false
AF_014022	gene	CAV1	Pan troglodytes	463670	false
AF_014023	gene	NCU03957	Neurospora crassa	3873686	false
AF_014024	gene	COQ7	Pan troglodytes	740917	false
AF_014025	gene	COQ7	Macaca mulatta	693931	false
AF_014026	gene	MGG_00959	Magnaporthe oryzae	2674104	false
AF_014027	gene	COQ7	Bos taurus	504771	false
AF_014028	gene	COQ7	Canis lupus familiaris	479828	false
AF_014029	gene	KLLA0E02421g	Kluyveromyces lactis	2893919	false
AF_001402	gene	RPL37A	Homo sapiens	6168	false
AF_014030	gene	LOC716130	Macaca mulatta	716130	false
AF_014031	gene	COQ7	Gallus gallus	416609	false
AF_014032	gene	AGOS_ACL162C	Eremothecium gossypii	4619362	false
AF_014033	gene	MGG_04040	Magnaporthe oryzae	2677154	false
AF_014034	gene	AgaP_AGAP002687	Anopheles gambiae	1273275	false
AF_014035	gene	KLLA0F17435g	Kluyveromyces lactis	2895605	false
AF_014036	gene	AGOS_AFR222W	Eremothecium gossypii	4622031	false
AF_014037	gene	DHX37	Bos taurus	529207	false
AF_014038	gene	DHX37	Macaca mulatta	706709	false
AF_014039	gene	Os02g0736600	Oryza sativa	4330659	false
AF_001403	gene	Rpl37a	Mus musculus	19981	false
AF_014040	gene	DHX37	Canis lupus familiaris	477442	false
AF_014041	gene	NCU03808	Neurospora crassa	3877357	false
AF_014042	gene	DHX37	Gallus gallus	416813	false
AF_014043	gene	AGOS_ADL164C	Eremothecium gossypii	4620074	false
AF_014044	gene	KLLA0E07525g	Kluyveromyces lactis	2894086	false
AF_014045	gene	Slc25a6	Rattus norvegicus	498885	false
AF_014046	gene	SLC25A6	Gallus gallus	374072	false
AF_014047	gene	SLC25A6	Bos taurus	282480	false
AF_014048	gene	ADT1_ANOGA	Anopheles gambiae	1270282	false
AF_014049	gene	SLC25A6	Macaca mulatta	719811	false
AF_014050	gene	ant-1.3	Caenorhabditis elegans	186855	false
AF_014051	gene	SLC25A6	Canis lupus familiaris	480830	false
AF_014052	gene	AT5G56450	Arabidopsis thaliana	835746	false
AF_014053	gene	ant-1.4	Caenorhabditis elegans	177648	false
AF_014054	gene	KLLA0C14234g	Kluyveromyces lactis	2892342	false
AF_014055	gene	AGOS_AGL346W	Eremothecium gossypii	4622614	false
AF_014056	gene	NCU04161	Neurospora crassa	3877424	false
AF_014057	gene	MGG_08309	Magnaporthe oryzae	2678592	false
AF_014058	gene	NCU05622	Neurospora crassa	3876315	false
AF_014059	gene	MGG_04227	Magnaporthe oryzae	2677210	false
AF_001405	gene	zgc:171772	Danio rerio	572109	false
AF_014060	gene	AGOS_AEL154C	Eremothecium gossypii	4620892	false
AF_014061	gene	KLLA0F01991g	Kluyveromyces lactis	2894906	false
AF_014062	gene	AgaP_AGAP002967	Anopheles gambiae	1272996	false
AF_014063	gene	ATR	Bos taurus	504869	false
AF_014064	gene	ATR	Macaca mulatta	714443	false
AF_014065	gene	LOC100856315	Canis lupus familiaris	100856315	false
AF_014066	gene	ATR	Gallus gallus	424777	false
AF_014067	gene	ATR	Pan troglodytes	460745	false
AF_014068	gene	AGOS_AGL194C	Eremothecium gossypii	4622766	false
AF_014069	gene	KLLA0D16346g	Kluyveromyces lactis	2893229	false
AF_001406	gene	AT3G09630	Arabidopsis thaliana	820120	false
AF_014070	gene	NCU04230	Neurospora crassa	3877001	false
AF_014071	gene	AGOS_ADL066C	Eremothecium gossypii	4620172	false
AF_014072	gene	ICL	Arabidopsis thaliana	821726	false
AF_014073	gene	MGG_04895	Magnaporthe oryzae	2675603	false
AF_014074	gene	Os07g0529000	Oryza sativa	4343441	false
AF_014075	gene	KLLA0C08107g	Kluyveromyces lactis	2892560	false
AF_014076	gene	GPB2	Saccharomyces cerevisiae	851243	false
AF_014077	gene	AGOS_ADR414C	Eremothecium gossypii	4620674	false
